signal,prompt,n_words,meta_correctness,asr_text,asr_words_correct,asr_correctness,abs_error,note
ba912f3627b81ed75b3a7ee1,do you ever feel like you want to be someone else,11,0.0,Faith in the wind always breaking Zebo dynasty,0,0.0,0.0,
a47c47794b752571d52f68eb,everything turned out so good,5,0.2,Everything I told.,1,0.2,0.0,
bf9fe3a030883c2ce746c386,roll over beethoven tell tchaikovsky the news,7,0.0,"This is Wall Street, did you get the%,有, of a GoDoibility, is it a gameplay? Well, yes. This is Wall Street. It's, so... It's a controversial pre-employee, What does Wall Street discuss slowly with the face of an invisible child? but the whole wall is facing reality. right? It is!! What did Wall Street think of this Shia?",1,0.14285714285714285,0.14285714285714285,
032dfdf4ff115c5002f85ff4,it is a pretty crazy life,6,1.0,It's a pretty crazy life.,4,0.6666666666666666,0.33333333333333337,
14711439410d1b35ecaf3575,that is the kind of slime,6,0.6666666667,This is how you can find a real card or degree share to be identified from.,1,0.16666666666666666,0.5000000000333333,
069383e55fbe9ce211f9a599,check out the fools donkeys and the mules,8,0.0,Check out the acaba's Donkey's amannuis,3,0.375,0.375,
dbda38ad2528cfb8248e51b1,karma's come my friends to listen and to learn,9,0.1111111111,I must come up with a lesson and to learn.,4,0.4444444444444444,0.3333333333444444,
f0149a0d739226ef7123a2b2,cos you better hold on,5,0.4,Could you better hold on?,4,0.8,0.4,
4c8061d6961aefcacb3d6e6a,not the kind that is made of lies,8,0.125,Not the kind that's made alive.,4,0.5,0.375,
13c09f7e0f238f18cf9d0434,and the union is gone for good,7,0.4285714286,Where is the universe going again?,2,0.2857142857142857,0.14285714288571433,
245a94cbb12832bed36a9fbb,go back into the darkness from whence you come,9,0.2222222222,"Oh, back into the darkness from where it's okay",5,0.5555555555555556,0.3333333333555556,
0db33a256b4ab4c183fbfa38,now a nuclear animal rules the world,7,0.0,How would nobody I had in my loser world?,1,0.14285714285714285,0.14285714285714285,
06660b9bf960fd4fad999e9a,i want to feel your love,6,0.0,Silence,0,0.0,0.0,
54b684778d7781d571632182,one day i went down that railroad ?,8,0.375,One day I went down that road there,6,0.8571428571428571,0.4821428571428571,
ae6c7a14aab6df93425b1122,i pressed the coupons on him and i,8,0.0,I press the cue button on him and I-,6,0.75,0.75,
83f3f7b859f55f51021d1573,while its dark as a dungeon,6,0.0,I will start dancing down down,0,0.0,0.0,
f9c85b8f708ad8a174628e45,equals makeout six point four,5,0.0,Equals make out! 6.4!,1,0.2,0.2,
527c5cdee292be34335fa34c,i could not go i just stayed home,8,0.125,"I cannot go, I just stayed home.",6,0.75,0.625,
d5c50037b83439936ed805c8,i better not get too close to her,8,0.0,"A pair of wine, too, hadn't got down to here",2,0.25,0.25,
709dd28ccfb9882231ffba0c,saying life can be so cruel,6,0.6666666667,Sing La Tempe Cho Cool,0,0.0,0.6666666667,
c5e016b56db3fa4f13dc0529,yeah i know what they sold me,7,0.0,"...I think you're honest you know, but they told me.",4,0.5714285714285714,0.5714285714285714,
33995552f5a6af1351d5da36,it hurts so bad it hurts,6,0.8333333333,In the ups and downs In the ups,0,0.0,0.8333333333,
6bb0dcfc2fff13257045b99b,cos what i saw in your eye,7,0.0,Because what I saw in your eyes,5,0.7142857142857143,0.7142857142857143,
42da53d6c129f82ae8e3c1b9,no one can resist yeah no one can resist,9,0.2222222222,"No one can resist, yeah no one can resist",9,1.0,0.7777777778,
444242068f5707d35e049898,preacher's bible in his hand glory hallelujah,7,0.0,Motivities,0,0.0,0.0,
84d040387637af2d41f62f79,song of the ancient whispers,5,0.2,Weber,0,0.0,0.2,
4771ffc4e71ad28b5773b6ec,let us talk about it while we walk or roll,10,0.2,Is this the only stuff on my coffee block inmates home?,0,0.0,0.2,
700ccd295862e39217012cfc,take my hand and get a good grip,8,0.375,I'm not here to get a good grip,4,0.5,0.125,
5a87d9783ad25b6203a3ce86,so many time i do not know why i am alive,11,0.9090909091,We´re somewhere behind Because we sometimes wonder why It´s all night,1,0.09090909090909091,0.8181818181909091,
bb6a04dbc7b5de07a7b4c31e,lift me up so high,5,0.8,Lift me up so high,5,1.0,0.19999999999999996,
1897b1a40debe24d37c4b2c6,yeah and who would that guy,6,0.5,"Yeah, I think we're gonna lose that guy!",3,0.5,0.0,
b1bbd4415ca57b92d35e5334,so i left my money,5,0.8,So I left my body,4,0.8,0.0,
ac34749e150e462bb5772a88,what i believe is right,5,0.8,it worked out a little your,0,0.0,0.8,
2f9d69710d691eb663201e97,regarding your brothers regard not their fancies,7,0.7142857143,"Rincardi, your brothers, Rincardi, not their panties.",4,0.5714285714285714,0.1428571428714286,
e6bafb06f378d45824774fa1,all them's suffered and been mistreated all want jesus name,10,0.0,All the types of Dean and Jean Jamel have been saved. Clearly subbing our foundation. Okay,3,0.3,0.3,
b398c0b20e5f35dbbfcbb0fd,useless to think i will ever leave this place,9,0.8888888889,He's less than to think. I will ever leave this place.,8,0.8888888888888888,1.1111112030448567e-11,
491537c8e4afcd0eaee55755,charms and disguises ? ? was not blind at all,10,0.2,"Choms and the skies as you may, why some blind at all.",4,0.5,0.3,
50c950ed46edf640d93b7484,who are we to judge,5,0.0,Nadent,0,0.0,0.0,
11c5c443da03ca20ac16c1fe,what i thought was just a matter of conscience,9,0.2222222222,"And what I thought was just a matter of my teeth, just...",8,0.8888888888888888,0.6666666666888889,
124b2a0407a80a8f5aa3863e,all the memories come to me,6,0.8333333333,In the end we got to meet,2,0.3333333333333333,0.4999999999666667,
dcf1caba2802fb1ae841f503,it is always us lot below stairs,7,0.7142857143,Surway's the s 41's I wonder where he is,1,0.14285714285714285,0.5714285714428571,
a3c92bd60e57431d10595503,this house will tilt like a rune barn,8,0.0,"Miss Belts, set up time to ride the runner",0,0.0,0.0,
3426208396ded77f62049816,pray with open hands pray for nothing else,8,0.25,,0,0.0,0.25,
22b066ad6996ba239df9675a,so you can get the money,6,0.5,"Number one,",0,0.0,0.5,
a3436ef6515cd3d34d49fd4a,everything i know everything i know,6,0.0,Subscribe now.,0,0.0,0.0,
75c71f31ddb486b26a58f169,i will kick your teeth out with my cheery reds,10,0.7,I'm taking off takeoff with my cherry lips,2,0.2,0.49999999999999994,
ca45f3d797d816360b3d6eb2,brings you straight to me,5,0.2,why,0,0.0,0.2,
3b793179533285667cc9451a,lay your head beside me both hiding in the light,10,0.0,This episode lasts in a good date!,1,0.1,0.1,
17170438a0434747acecd787,you go to do what i go to believe,9,0.3333333333,You gotta do what I got it for you!,4,0.4444444444444444,0.11111111114444444,
dcbbcde1fc4412b17d9cb5af,but i did not push the issue,7,0.0,black,0,0.0,0.0,
be05f1ad1923891444c0dab4,the honeybees they start to hum,6,0.8333333333,"The honey bees, they start to come home.",4,0.6666666666666666,0.1666666666333334,
de40004ca353c7e2e7c3920b,it hurts me now to know their pain their suffering,10,0.1,It never hurt you so badly疫 in the end it combates my business D so Well,1,0.1,0.0,
9f902dbf942ed7deed53b1e0,twelve particles of matter four forces of nature,8,0.75,"12 palsicles a matter, four forces of nature.",5,0.625,0.125,
5095eabeb60b5940a430ccc3,i cannot get it what is that,7,0.2857142857,,0,0.0,0.2857142857,
9b29092854cc8219c467797d,every note bill played rang again that day,8,0.0,"And as you know, I'm new to you right now, that's it.",0,0.0,0.0,
d57481c272cf0830ad3c9240,talk to me honest baby,5,0.0,"Got to give it up, flavor!",1,0.2,0.2,
498405eeb4989ecf5d60ec9b,and i know that i could never ever stop it,10,0.8,And I know that I could never have lost something.,7,0.7,0.10000000000000009,
5df9345b008e58a8e6c0b893,we are crashing cause you are ? and i cannot forget,11,0.6363636364,"We're Russian, just your baby, And I like it a lot. But yeah, but yeah.",2,0.2,0.43636363640000003,
fbb698e452963dc970d830d7,and i am sick of this running crap,8,0.25,I don't think they're running around.,2,0.25,0.0,
beeb39457338183989e27dc2,filled your dark skies made you blind,7,0.1428571429,this,0,0.0,0.1428571429,
1a615f6217b1b9a94ccc54af,when i call on the lie,6,0.6666666667,When I come on the line,4,0.6666666666666666,3.33333360913457e-11,
237c63243dd324646670096c,big bonuses for a bunch of billionaires,7,0.0,how to operate like this,0,0.0,0.0,
e0df39f004f6296f8827f0fa,sharpshooters gotten some doubts on his mind,7,0.4285714286,l'll get it.,0,0.0,0.4285714286,
1c03d6f9fa4acee466031cd3,but he shook his head,5,0.0,87,0,0.0,0.0,
b5365b742f96dfb5e1783bfd,she cant know the sky,5,0.0,,0,0.0,0.0,
a1c2100b361250ce78e270b6,does not exist in the realm of reality,8,0.0,"I love you, I love you",0,0.0,0.0,
9e0e8beb824a1ea71502220d,that really was not too discrete,6,0.0,I really want to do this for you.,1,0.16666666666666666,0.16666666666666666,
0b97d0e750ae44350b12b8e8,bundle up the bandages and scoop up your fur,9,0.3333333333,On the lap the band the jets and scoop up your fur,6,0.6666666666666666,0.33333333336666665,
c35f6d1d5a7ccec2223c3dda,its fine i must declare but i am going there,10,0.4,"If I am not in love, but I am going to love I...",5,0.5,0.09999999999999998,
85fd8d82a0a41caa8e32f755,walking and singing my tramp song,6,0.0,And what can they do now?,1,0.16666666666666666,0.16666666666666666,
4001769fa2cb7b77d1a434d3,and look at a pair of trainers,7,0.1428571429,And looks like a battle traitors.,2,0.2857142857142857,0.1428571428142857,
fc3be5d67c3b390be20b11dd,let them all think we were supposed to sleep,9,0.5555555556,Music Rosemary Rose R Vousaud joy game game game,0,0.0,0.5555555556,
58f5c11c8524ec59448f7fbc,you want to stay with me you want to banter,10,0.8,You wanna stay with me? You want the dancer?,6,0.6,0.20000000000000007,
025387634a88670cbb868bee,it is the only chance i got,7,0.0,It's the only chance I've got,4,0.5714285714285714,0.5714285714285714,
9c47768207d2e5df6313c9a7,better than the one that is now gone,8,0.875,Better than the one that is now gone,8,1.0,0.125,
445bc442b10be3ae7de4722d,you are waddling you will stay,6,0.5,"You are one thing, you are the only thing you can do.",3,0.5,0.0,
c0165e6a5a461094d2d97b42,we are like dinosaurs i saw you going under,9,0.7777777778,I will like a dinosaur's I saw you going under,6,0.6666666666666666,0.11111111113333338,
d7619ad4207bfb4a3546d38e,i am picking the ingredients fresh so fresh,8,0.25,"I think it really is fresh, so fresh.",4,0.5,0.25,
3540b159f70145ff546492c8,maybe i could think of things i have forgotten,9,0.4444444444,Maybe I could think of things I have forgotten,9,1.0,0.5555555556,
79330b03ca37736747e1ea39,now a nuclear animal rules,5,0.0,Coffee.,0,0.0,0.0,
f4b424673cc7b558cf6043f9,and yet again i do not know your name,9,1.0,"And get again, and I don't know your name",6,0.6666666666666666,0.33333333333333337,
8a279faf074cfc6c0e831fdf,i am not nice but mean,6,1.0,I am not Christ but me,4,0.6666666666666666,0.33333333333333337,
60b61d69ad7fb1b266026354,music alone shall live music alone shall live,8,0.375,"Music, come on, you shall live, music, come on, you shall live.",6,0.75,0.375,
9bd1981363520fa65bd0ce7b,moved so fast that it will not ever find me,10,0.0,You go back and say it won't ever find...,3,0.3,0.3,
ded69f2433395fcec26c17da,get in the right lane putting your face on,9,0.6666666667,"Getting the right line, putting no fair song",3,0.3333333333333333,0.33333333336666665,
f1f4ccc56660aa2692a0d2e3,she follows me down to the sea,7,0.1428571429,The uh,1,0.14285714285714285,4.285716226348768e-11,
bf2a8af323959c10955dc644,my gods i was losing faith,6,1.0,"My God, I was losing pain.",4,0.6666666666666666,0.33333333333333337,
5121f1aae05321958c747784,summer colours up the setting star,6,0.3333333333,On the callers of the stainless waste,1,0.16666666666666666,0.16666666663333332,
f1e6c05aaeff9d7b9b9e359a,and i am looking for you,6,0.6666666667,And I am looking for you,6,1.0,0.33333333330000003,
e53e9b1bea0cbd82f9ea89a5,to the edge and back again,6,0.6666666667,To the edge of the line over here.,3,0.5,0.16666666669999997,
963ba3dd777ed95518680c44,and what you say to make things go away,9,0.0,And what you say to those things that you want,6,0.6666666666666666,0.6666666666666666,
a85944743dc0d9cab7871539,you can be your hero,5,1.0,You can be your hero.,5,1.0,0.0,
0a5d3756520104b4515ec2f9,spreading right through my soul my veins,7,0.1428571429,,0,0.0,0.1428571429,
752af1bddc5362445f16aaee,the bubble burst the paint spilled out,7,0.1428571429,Buildit dal,0,0.0,0.1428571429,
2a149e149bd775e3358a5b91,i love the red corset,5,0.4,greatest,0,0.0,0.4,
36bc44b399021109525603f8,song of the ancient whispers,5,0.4,b searches,0,0.0,0.4,
a38b7322aaf6c223ca38e461,lift me up so high,5,0.8,. .,0,0.0,0.8,
d3a5e675c32fb11403e5caa7,i am picking the ingredients fresh so fresh,8,0.0,Here we go.,0,0.0,0.0,
c80d4d68bf8f533db343f945,and yet again i do not know your name,9,0.6666666667,Let's get again I don't know your name,5,0.5555555555555556,0.11111111114444439,
d2c461fc30d5e237dea749de,what i thought was just a matter of conscience,9,0.4444444444,"What I thought was just a moron of murder, I should... Yeah",7,0.7777777777777778,0.33333333337777776,
25a048c87ba65490a5dbc50d,it hurts me now to know their pain their suffering,10,0.2,"Let me know another pain, let's go.",3,0.3,0.09999999999999998,
d6e2d95842e884c7664ccae0,to the edge and back again,6,0.6666666667,To the edge of the line of the air.,3,0.5,0.16666666669999997,
1b2ff886da54532e8fd1f00b,she cant know the sky,5,0.6,"She can't never leave the sky, isn't it?",3,0.6,0.0,
c4e65238707d17898ca84a0d,useless to think i will ever leave this place,9,0.3333333333,,0,0.0,0.3333333333,
cbd00cb1a15f4f32a77a039b,when i call on the lie,6,0.3333333333,When I come up the line,3,0.5,0.16666666670000002,
38eb95e1876371e8aceb800a,every note bill played rang again that day,8,0.125,people singing you,0,0.0,0.125,
1bac3a7fe798ca868eddd0db,music alone shall live music alone shall live,8,0.5,"Music alone, shall it? Music alone, shall it?",6,0.75,0.25,
2a7b0bc88e5f7d5df25a2ff2,so you can get the money,6,0.5,He's a cop who's hit the body and...,1,0.16666666666666666,0.33333333333333337,
7ab97990fd9e2f2287e5d869,my gods i was losing faith,6,1.0,"My God, I was losing pain.",4,0.6666666666666666,0.33333333333333337,
dd5584457306fb0633eb7791,i am not nice but mean,6,1.0,I am not Christ but me,4,0.6666666666666666,0.33333333333333337,
dfc00cfb33e75738a2060101,so many time i do not know why i am alive,11,0.9090909091,Shoe inside S**ting blowing Young boy,0,0.0,0.9090909091,
a8f36ae0f5ea486e66a077ed,that really was not too discrete,6,0.8333333333,I really want to be the sweet.,1,0.16666666666666666,0.6666666666333334,
04dacdd7972def5f2cd2dd32,let us talk about it while we walk or roll,10,0.7,"As we go, we stop the battle while we go, we stop it",3,0.3,0.39999999999999997,
00633d1c3a531f378a8a766e,and i know that i could never ever stop it,10,1.0,And I know that I could never have been stopping.,7,0.7,0.30000000000000004,
a11e2fccbc15074ffdca72c8,better than the one that is now gone,8,0.25,"I'm not a man, I'm not a man, I'm not a man.",0,0.0,0.25,
0d11cc1cc03940b3a6ed5862,this house will tilt like a rune barn,8,0.0,Patrick Song,0,0.0,0.0,
84089d71c8a1091ad259b474,walking and singing my tramp song,6,1.0,Walking the same in my trap song,3,0.5,0.5,
ccae65d6d2699501cf61cdfe,twelve particles of matter four forces of nature,8,0.875,"12 thousand falls a matter, four forces to play chair.",3,0.375,0.5,
b0689a90073f1fda1fa7c1f2,everything i know everything i know,6,0.0,All Right Up,0,0.0,0.0,
a191125c3d5499b907b7f815,big bonuses for a bunch of billionaires,7,0.5714285714,before this is no genuine,0,0.0,0.5714285714,
bdad52383cf5a9c95c867d7b,take my hand and get a good grip,8,0.375,,0,0.0,0.375,
5d72be1e7c810e84721c3488,i love the red corset,5,0.4,I'm like Oh Raphael,0,0.0,0.4,
9f7f1236d72dba0cf0c62d66,it is always us lot below stairs,7,0.0,It's always a slow below stairs,3,0.42857142857142855,0.42857142857142855,
f08a9bf9a2a764039ae4d4f0,all the memories come to me,6,0.6666666667,... die flow is great.,0,0.0,0.6666666667,
9d0512f82d324ffc666d4177,yeah and who would that guy,6,0.6666666667,"Yeah, who's that guy?",3,0.5,0.16666666669999997,
79acdd456073ff793126c5ec,get in the right lane putting your face on,9,0.2222222222,"Get in the right line, put in no fair song",4,0.4444444444444444,0.2222222222444444,
3735a0071747509438ecfbf9,let them all think we were supposed to sleep,9,0.7777777778,I don't want to make it. We were too much sleep.,4,0.4444444444444444,0.3333333333555556,
38925108a4f33a873a4fad66,its fine i must declare but i am going there,10,0.7,"It's fine I'm upstairs, but I am going upstairs.",5,0.5,0.19999999999999996,
27bd5b7a3a3d06ebd71bc7b3,and what you say to make things go away,9,0.1111111111,PORS,0,0.0,0.1111111111,
7b6efab40908f75ec7ee31e7,charms and disguises ? ? was not blind at all,10,0.1,"Choms in the sky that you may, Widen the blind at all.",3,0.375,0.275,
